time,roller,tag,offset_before,offset_after,offset_delta,height_before,height_after,running,feed,gap_s,datierbar,quelle,source,campaign
1973-11-29 09:20:36,2,A56-HS01.ZO02,-251.0474548339844,0.0,251.0474548339844,70.08934020996094,11.765158653259276,False,0.0,1.0,True,1hz,1973-11-29.parquet,13
1973-11-29 09:20:36,3,A56-HS01.ZO03,-251.7274169921875,0.0,251.7274169921875,68.90415954589844,11.572089195251465,False,0.0,1.0,True,1hz,1973-11-29.parquet,13
1973-11-29 09:20:36,4,A56-HS01.ZO04,-222.92361450195312,0.0,222.92361450195312,69.07272338867188,11.595726013183594,False,0.0,1.0,True,1hz,1973-11-29.parquet,13
1973-11-29 09:21:27,1,A56-HS01.ZO01,0.0,-261.3558959960937,-261.3558959960937,11.552471160888672,71.11309051513672,False,0.0,1.0,True,1hz,1973-11-29.parquet,13
1973-11-29 09:21:27,2,A56-HS01.ZO02,0.0,-251.0474548339844,-251.0474548339844,11.690250396728516,71.927734375,False,0.0,1.0,True,1hz,1973-11-29.parquet,13
1973-11-29 09:21:27,3,A56-HS01.ZO03,0.0,-251.7274169921875,-251.7274169921875,11.494505882263184,70.77153015136719,False,0.0,1.0,True,1hz,1973-11-29.parquet,13
1973-11-29 09:21:27,4,A56-HS01.ZO04,0.0,-222.92361450195312,-222.92361450195312,11.520814895629885,70.87677001953125,False,0.0,1.0,True,1hz,1973-11-29.parquet,13
1973-11-29 16:18:59,1,A56-HS01.ZO01,-261.3558959960937,-261.2742919921875,0.08160400390625,0.0731261223554611,-0.0084788836538791,False,0.0,1.0,True,1hz,1973-11-29.parquet,13
1973-11-29 16:18:59,2,A56-HS01.ZO02,-251.0474548339844,-251.37384033203125,-0.326385498046875,-0.3014216125011444,0.0231793504208326,False,0.0,1.0,True,1hz,1973-11-29.parquet,13
1973-11-29 16:18:59,3,A56-HS01.ZO03,-251.7274169921875,-253.223388671875,-1.4959716796875,-1.4701087474822998,0.0,False,0.0,1.0,True,1hz,1973-11-29.parquet,13
1973-11-29 16:18:59,4,A56-HS01.ZO04,-222.92361450195312,-226.6498870849609,-3.726272583007813,-3.6651861667633057,-0.0084741311147809,False,0.0,1.0,True,1hz,1973-11-29.parquet,13
1974-01-03 10:50:42,1,A56-HS01.ZO01,-261.2742919921875,-260.8935241699219,0.380767822265625,11.595258712768556,-0.0240708645433187,False,0.0,1.0,True,1hz,1974-01-03.parquet,14
1974-01-03 10:50:42,2,A56-HS01.ZO02,-251.37384033203125,-249.71469116210935,1.659149169921875,13.404240608215332,-0.0031237993389368,False,0.0,1.0,True,1hz,1974-01-03.parquet,14
1974-01-03 10:50:42,3,A56-HS01.ZO03,-253.223388671875,-251.5914306640625,1.6319580078125,14.08199691772461,0.0,False,0.0,1.0,True,1hz,1974-01-03.parquet,14
1974-01-03 10:50:42,4,A56-HS01.ZO04,-226.6498870849609,-223.08680725097656,3.563079833984375,15.895410537719728,0.0017840275540947,False,0.0,1.0,True,1hz,1974-01-03.parquet,14
1974-02-01 10:39:49,1,A56-HS01.ZO01,-260.8935241699219,-263.8854064941406,-2.99188232421875,-2.925896406173706,0.1279647052288055,False,0.0,1.0,True,1hz,1974-02-01.parquet,15
1974-02-01 10:39:49,2,A56-HS01.ZO02,-249.71469116210935,-254.01214599609372,-4.297454833984375,-4.227450370788574,0.0655432492494583,False,0.0,1.0,True,1hz,1974-02-01.parquet,15
1974-02-01 10:39:49,3,A56-HS01.ZO03,-251.5914306640625,-255.5625,-3.9710693359375,-3.8952717781066895,0.0869485810399055,False,0.0,1.0,True,1hz,1974-02-01.parquet,15
1974-02-01 10:39:49,4,A56-HS01.ZO04,-223.08680725097656,-226.70428466796875,-3.617477416992188,-3.5546083450317383,0.0245233755558729,False,0.0,1.0,True,1hz,1974-02-01.parquet,15
1974-02-25 16:12:00,1,A56-HS01.ZO01,-263.8854064941406,0.0,263.8854064941406,0.0,1.128082275390625,False,0.0,29039.0,False,1hz,1974-02-25.parquet,16
1974-02-25 16:12:00,2,A56-HS01.ZO02,-254.01214599609372,0.0,254.01214599609372,0.0,20.92098426818848,False,0.0,29039.0,False,1hz,1974-02-25.parquet,16
1974-02-25 16:12:00,3,A56-HS01.ZO03,-255.5625,0.0,255.5625,0.0,27.20800399780273,False,0.0,29039.0,False,1hz,1974-02-25.parquet,16
1974-02-25 16:12:00,4,A56-HS01.ZO04,-226.70428466796875,0.0,226.70428466796875,0.0,3.487720489501953,False,0.0,29039.0,False,1hz,1974-02-25.parquet,16
1974-02-25 16:12:01,1,A56-HS01.ZO01,0.0,-227.90103149414065,-227.90103149414065,0.5711746215820312,1.1468093395233154,False,0.0,1.0,True,1hz,1974-02-25.parquet,16
1974-02-25 16:12:01,2,A56-HS01.ZO02,0.0,-231.24652099609372,-231.24652099609372,10.63483428955078,21.26966667175293,False,0.0,1.0,True,1hz,1974-02-25.parquet,16
1974-02-25 16:12:01,3,A56-HS01.ZO03,0.0,-238.75347900390625,-238.75347900390625,13.830734252929688,27.661470413208008,False,0.0,1.0,True,1hz,1974-02-25.parquet,16
1974-02-25 16:12:01,4,A56-HS01.ZO04,0.0,-207.42013549804688,-207.42013549804688,1.75433349609375,3.5461316108703613,False,0.0,1.0,True,1hz,1974-02-25.parquet,16
1974-02-27 11:04:35,1,A56-HS01.ZO01,-227.90103149414065,0.0,227.90103149414065,0.4815373718738556,0.0,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 11:04:35,2,A56-HS01.ZO02,-231.24652099609372,0.0,231.24652099609372,20.57318687438965,0.0,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 11:04:35,3,A56-HS01.ZO03,-238.75347900390625,0.0,238.75347900390625,-3.395426988601685,0.0,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 11:04:35,4,A56-HS01.ZO04,-207.42013549804688,0.0,207.42013549804688,-6.768568515777588,0.0,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 11:06:10,1,A56-HS01.ZO01,0.0,-227.90103149414065,-227.90103149414065,0.0080256229266524,0.48956298828125,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 11:06:10,2,A56-HS01.ZO02,0.0,-231.24652099609372,-231.24652099609372,0.3428865075111389,20.91607093811035,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 11:06:10,3,A56-HS01.ZO03,0.0,-238.75347900390625,-238.75347900390625,-0.0566276162862777,-3.453838586807251,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 11:06:10,4,A56-HS01.ZO04,0.0,-207.42013549804688,-207.42013549804688,-0.1128094792366027,-6.881378173828125,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 18:32:30,1,A56-HS01.ZO01,-227.90103149414065,-225.7523193359375,2.148712158203125,2.624030113220215,-0.0151557298377156,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 18:32:30,2,A56-HS01.ZO02,-231.24652099609372,-229.28819274902344,1.9583282470703125,1.9262244701385496,-0.0026760413311421,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 18:32:30,3,A56-HS01.ZO03,-238.75347900390625,-236.68634033203125,2.067138671875,2.274024724960327,0.0,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 18:32:30,4,A56-HS01.ZO04,-207.42013549804688,-205.3258056640625,2.094329833984375,6.1055216789245605,-0.0218543373048305,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 18:39:36,1,A56-HS01.ZO01,-225.7523193359375,-265.109375,-39.3570556640625,-38.71184921264648,-0.0129269454628229,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 18:39:36,2,A56-HS01.ZO02,-229.28819274902344,-253.60415649414065,-24.315963745117188,-23.911096572875977,0.0,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 18:39:36,3,A56-HS01.ZO03,-236.68634033203125,-254.47454833984372,-17.7882080078125,-17.496597290039062,0.0,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-02-27 18:39:36,4,A56-HS01.ZO04,-205.3258056640625,-227.90103149414065,-22.575225830078125,-22.205137252807617,0.0,False,0.0,1.0,True,1hz,1974-02-27.parquet,16
1974-04-16 14:03:50,1,A56-HS01.ZO01,-265.109375,-262.2806701660156,2.828704833984375,2.790356159210205,0.0,False,0.0,1.0,True,1hz,1974-04-16.parquet,17
1974-04-16 14:03:50,2,A56-HS01.ZO02,-253.60415649414065,-251.07464599609372,2.529510498046875,2.488043069839477,0.0,False,0.0,1.0,True,1hz,1974-04-16.parquet,17
1974-04-16 14:03:50,3,A56-HS01.ZO03,-254.47454833984372,-252.7882080078125,1.68634033203125,1.655575156211853,0.0,False,0.0,1.0,True,1hz,1974-04-16.parquet,17
1974-04-16 14:03:50,4,A56-HS01.ZO04,-227.90103149414065,-226.73147583007807,1.1695556640625,1.1503826379776,0.0,False,0.0,1.0,True,1hz,1974-04-16.parquet,17
1974-05-09 09:49:06,1,A56-HS01.ZO01,-262.2806701660156,0.0,262.2806701660156,39.07749176025391,15.62742805480957,False,0.0,1.0,True,1hz,1974-05-09.parquet,18
1974-05-09 09:49:06,2,A56-HS01.ZO02,-251.07464599609372,0.0,251.07464599609372,33.22745895385742,13.290983200073242,False,0.0,1.0,True,1hz,1974-05-09.parquet,18
1974-05-09 09:49:06,3,A56-HS01.ZO03,-252.7882080078125,0.0,252.7882080078125,34.43091583251953,13.198690414428713,False,0.0,1.0,True,1hz,1974-05-09.parquet,18
1974-05-09 09:49:06,4,A56-HS01.ZO04,-226.73147583007807,0.0,226.73147583007807,39.38069152832031,15.095932006835938,False,0.0,1.0,True,1hz,1974-05-09.parquet,18
1974-05-09 09:49:44,1,A56-HS01.ZO01,0.0,-262.2806701660156,-262.2806701660156,15.634119033813477,39.71733856201172,False,0.0,1.0,True,1hz,1974-05-09.parquet,18
1974-05-09 09:49:44,2,A56-HS01.ZO02,0.0,-251.07464599609372,-251.07464599609372,13.290983200073242,33.78125,False,0.0,1.0,True,1hz,1974-05-09.parquet,18
1974-05-09 09:49:44,3,A56-HS01.ZO03,0.0,-252.7882080078125,-252.7882080078125,13.198688507080078,35.00521469116211,False,0.0,1.0,True,1hz,1974-05-09.parquet,18
1974-05-09 09:49:44,4,A56-HS01.ZO04,0.0,-226.73147583007807,-226.73147583007807,15.095930099487305,40.03792953491211,False,0.0,1.0,True,1hz,1974-05-09.parquet,18
1974-05-10 06:08:59,1,A56-HS01.ZO01,-262.2806701660156,-244.87326049804688,17.40740966796875,17.126056671142578,0.003566054161638,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 06:08:59,2,A56-HS01.ZO02,-251.07464599609372,-233.44964599609372,17.625,17.3360652923584,-0.0008920137770473,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 06:08:59,3,A56-HS01.ZO03,-252.7882080078125,-240.65740966796875,12.13079833984375,11.93193244934082,0.0,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 06:08:59,4,A56-HS01.ZO04,-226.73147583007807,-210.4664306640625,16.265045166015625,15.998403549194336,0.0004457567702047,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:02:37,1,A56-HS01.ZO01,-244.87326049804688,0.0,244.87326049804688,-0.1070116385817527,-0.0231858547776937,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:02:37,2,A56-HS01.ZO02,-233.44964599609372,0.0,233.44964599609372,-1.0951077938079834,-0.2376598864793777,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:02:37,3,A56-HS01.ZO03,-240.65740966796875,0.0,240.65740966796875,0.1872778683900833,0.040576871484518,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:02:37,4,A56-HS01.ZO04,-210.4664306640625,0.0,210.4664306640625,-1.551683783531189,-0.3361981511116028,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:03:25,1,A56-HS01.ZO01,0.0,-244.87326049804688,-244.87326049804688,-0.0231858547776937,-0.108795166015625,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:03:25,2,A56-HS01.ZO02,0.0,-233.44964599609372,-233.44964599609372,-0.2376598864793777,-1.11517333984375,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:03:25,3,A56-HS01.ZO03,0.0,-240.65740966796875,-240.65740966796875,0.040576871484518,0.190399169921875,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:03:25,4,A56-HS01.ZO04,0.0,-210.4664306640625,-210.4664306640625,-0.3361981511116028,-1.577545166015625,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:32:51,1,A56-HS01.ZO01,-244.87326049804688,0.0,244.87326049804688,-0.1070116385817527,-0.0338870175182819,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:32:51,2,A56-HS01.ZO02,-233.44964599609372,0.0,233.44964599609372,-1.0968917608261108,-0.34734907746315,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:32:51,3,A56-HS01.ZO03,-240.65740966796875,0.0,240.65740966796875,0.1872778683900833,0.0593046583235263,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:32:51,4,A56-HS01.ZO04,-210.4664306640625,0.0,210.4664306640625,-1.551683783531189,-0.4913665354251861,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:33:33,1,A56-HS01.ZO01,0.0,-244.87326049804688,-244.87326049804688,-0.0338870175182819,-0.108795166015625,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:33:33,2,A56-HS01.ZO02,0.0,-233.44964599609372,-233.44964599609372,-0.34734907746315,-1.11517333984375,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:33:33,3,A56-HS01.ZO03,0.0,-240.65740966796875,-240.65740966796875,0.0593046583235263,0.190399169921875,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-10 13:33:33,4,A56-HS01.ZO04,0.0,-210.4664306640625,-210.4664306640625,-0.4913665354251861,-1.577545166015625,False,0.0,1.0,True,1hz,1974-05-10.parquet,18
1974-05-11 06:26:19,1,A56-HS01.ZO01,-244.87326049804688,0.0,244.87326049804688,53.07830810546875,7.961747169494629,False,0.0,1.0,True,1hz,1974-05-11.parquet,18
1974-05-11 06:26:19,2,A56-HS01.ZO02,-233.44964599609372,0.0,233.44964599609372,52.35686492919922,7.853396415710449,False,0.0,1.0,True,1hz,1974-05-11.parquet,18
1974-05-11 06:26:19,3,A56-HS01.ZO03,-240.65740966796875,0.0,240.65740966796875,52.14195251464844,7.821292877197266,False,0.0,1.0,True,1hz,1974-05-11.parquet,18
1974-05-11 06:26:19,4,A56-HS01.ZO04,-210.4664306640625,0.0,210.4664306640625,52.48929214477539,7.871233940124512,False,0.0,1.0,True,1hz,1974-05-11.parquet,18
1974-05-11 06:27:11,1,A56-HS01.ZO01,0.0,-244.87326049804688,-244.87326049804688,7.961747169494629,53.96294784545898,False,0.0,1.0,True,1hz,1974-05-11.parquet,18
1974-05-11 06:27:11,2,A56-HS01.ZO02,0.0,-233.44964599609372,-233.44964599609372,7.853396415710449,53.22857284545898,False,0.0,1.0,True,1hz,1974-05-11.parquet,18
1974-05-11 06:27:11,3,A56-HS01.ZO03,0.0,-240.65740966796875,-240.65740966796875,7.821292877197266,53.010986328125,False,0.0,1.0,True,1hz,1974-05-11.parquet,18
1974-05-11 06:27:11,4,A56-HS01.ZO04,0.0,-210.4664306640625,-210.4664306640625,7.873016834259033,53.34451675415039,False,0.0,1.0,True,1hz,1974-05-11.parquet,18
1974-05-12 12:26:30,1,A56-HS01.ZO01,-244.87326049804688,0.0,244.87326049804688,69.82581329345703,69.1645736694336,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 12:26:30,2,A56-HS01.ZO02,-233.44964599609372,0.0,233.44964599609372,69.26399993896484,68.57331085205078,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 12:26:30,3,A56-HS01.ZO03,-240.65740966796875,0.0,240.65740966796875,68.98934936523438,68.32051086425781,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 12:26:30,4,A56-HS01.ZO04,-210.4664306640625,0.0,210.4664306640625,68.94293212890625,68.24425506591797,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 12:26:32,1,A56-HS01.ZO01,0.0,-244.87326049804688,-244.87326049804688,68.66828918457031,71.51261901855469,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 12:26:32,2,A56-HS01.ZO02,0.0,-233.44964599609372,-233.44964599609372,68.11539459228516,70.9017333984375,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 12:26:32,3,A56-HS01.ZO03,0.0,-240.65740966796875,-240.65740966796875,67.8460922241211,70.64000701904297,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 12:26:32,4,A56-HS01.ZO04,0.0,-210.4664306640625,-210.4664306640625,67.79924774169922,70.56107330322266,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 13:54:42,1,A56-HS01.ZO01,-244.87326049804688,0.0,244.87326049804688,71.32354736328125,66.56905364990234,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 13:54:42,2,A56-HS01.ZO02,-233.44964599609372,0.0,233.44964599609372,70.5731201171875,65.86813354492188,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 13:54:42,3,A56-HS01.ZO03,-240.65740966796875,0.0,240.65740966796875,70.28062438964844,65.59524536132812,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 13:54:42,4,A56-HS01.ZO04,-210.4664306640625,0.0,210.4664306640625,70.21417236328125,65.54218292236328,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 13:54:47,1,A56-HS01.ZO01,0.0,-244.87326049804688,-244.87326049804688,66.56905364990234,72.51272583007812,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 13:54:47,2,A56-HS01.ZO02,0.0,-233.44964599609372,-233.44964599609372,65.86813354492188,71.7493667602539,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 13:54:47,3,A56-HS01.ZO03,0.0,-240.65740966796875,-240.65740966796875,65.59524536132812,71.45197296142578,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-12 13:54:47,4,A56-HS01.ZO04,0.0,-210.4664306640625,-210.4664306640625,65.5323715209961,71.3935546875,False,0.0,1.0,True,1hz,1974-05-12.parquet,18
1974-05-13 10:35:18,1,A56-HS01.ZO01,-244.87326049804688,0.0,244.87326049804688,11.57431697845459,11.416921615600586,False,0.0,1.0,True,1hz,1974-05-13.parquet,18
1974-05-13 10:35:18,2,A56-HS01.ZO02,-233.44964599609372,0.0,233.44964599609372,11.79814338684082,12.788018226623535,False,0.0,1.0,True,1hz,1974-05-13.parquet,18
1974-05-13 10:35:18,3,A56-HS01.ZO03,-240.65740966796875,0.0,240.65740966796875,15.677370071411133,15.333142280578612,False,0.0,1.0,True,1hz,1974-05-13.parquet,18
